indicator,frequentie,referentie,naar,schatting,lcl,ucl,klasse,wijziging,analyse,status
Bos,driejaarlijks,2016,2019,0.9452,0.9131,0.9784,-~,-5.5% (-8.7%; -2.2%),a8c35af09973b4fb822f3bc8d98a9e50e385ccb5,a8b38773eb7820ae284f0e5b2a993032d668ee3d
Bos,driejaarlijks,2016,2022,0.9315,0.8898,0.9751,-~,-6.85% (-11.02%; -2.49%),a8c35af09973b4fb822f3bc8d98a9e50e385ccb5,a8b38773eb7820ae284f0e5b2a993032d668ee3d
Bos,driejaarlijks,2019,2022,0.9854,0.9501,1.022,~,-1.5% (-5.0%; +2.2%),a8c35af09973b4fb822f3bc8d98a9e50e385ccb5,a8b38773eb7820ae284f0e5b2a993032d668ee3d
Bos,jaarlijks,2007,2008,1.0224,0.988,1.0581,~,+2.2% (-1.2%; +5.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2009,1.011,0.9692,1.0545,~,+1.1% (-3.1%; +5.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2010,1.0277,0.9817,1.0758,~,+2.8% (-1.8%; +7.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2011,1.0543,1.0046,1.1065,+~,+5.4% (+0.5%; +10.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2012,1.0637,1.0123,1.1177,+~,+6.4% (+1.2%; +11.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2013,1.0398,0.9881,1.0942,~,+4% (-1%; +9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2014,1.034,0.9823,1.0884,~,+3% (-2%; +9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2015,1.0341,0.9818,1.0893,~,+3% (-2%; +9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2016,1.0103,0.9588,1.0645,~,+1% (-4%; +6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2017,0.9864,0.9349,1.0406,~,-1% (-7%; +4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2018,0.9764,0.9242,1.0314,~,-2% (-8%; +3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2019,0.9482,0.8969,1.0024,~,-5.2% (-10.3%; +0.2%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2020,0.9204,0.8692,0.9746,-~,-8.0% (-13.1%; -2.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2021,0.9074,0.8563,0.9615,-~,-9.3% (-14.4%; -3.9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2022,0.9057,0.8529,0.9618,-~,-9.4% (-14.7%; -3.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2007,2023,0.8913,0.835,0.9514,-~,-10.9% (-16.5%; -4.9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2009,0.9888,0.9567,1.0219,~,-1.1% (-4.3%; +2.2%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2010,1.0052,0.9662,1.0458,~,+0.5% (-3.4%; +4.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2011,1.0313,0.9888,1.0756,~,+3.1% (-1.1%; +7.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2012,1.0404,0.9952,1.0876,~,+4.0% (-0.5%; +8.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2013,1.0169,0.9709,1.0651,~,+1.7% (-2.9%; +6.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2014,1.0113,0.965,1.0597,~,+1.1% (-3.5%; +6.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2015,1.0115,0.9645,1.0607,~,+1.1% (-3.5%; +6.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2016,0.9881,0.9412,1.0374,~,-1.2% (-5.9%; +3.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2017,0.9647,0.9177,1.0142,~,-3.5% (-8.2%; +1.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2018,0.9549,0.9071,1.0053,~,-4.5% (-9.3%; +0.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2019,0.9274,0.88,0.9773,-~,-7.26% (-12.00%; -2.27%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2020,0.9002,0.8524,0.9507,-~,-9.98% (-14.76%; -4.93%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2021,0.8875,0.8394,0.9383,-~,-11.25% (-16.06%; -6.17%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2022,0.8859,0.8359,0.9388,-~,-11.4% (-16.4%; -6.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2008,2023,0.8718,0.8181,0.929,-~,-12.8% (-18.2%; -7.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2010,1.0165,0.984,1.0501,~,+1.7% (-1.6%; +5.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2011,1.0429,1.0024,1.085,+~,+4.3% (+0.2%; +8.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2012,1.0522,1.0082,1.098,+~,+5.2% (+0.8%; +9.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2013,1.0285,0.9825,1.0766,~,+2.8% (-1.8%; +7.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2014,1.0228,0.9762,1.0714,~,+2.3% (-2.4%; +7.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2015,1.0229,0.9758,1.0723,~,+2.3% (-2.4%; +7.2%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2016,0.9993,0.9524,1.0485,~,-0.1% (-4.8%; +4.9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2017,0.9756,0.9287,1.025,~,-2.4% (-7.1%; +2.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2018,0.9657,0.9184,1.0155,~,-3.4% (-8.2%; +1.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2019,0.9379,0.8904,0.9879,-~,-6.21% (-10.96%; -1.21%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2020,0.9104,0.8627,0.9607,-~,-8.96% (-13.73%; -3.93%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2021,0.8975,0.8496,0.9482,-~,-10.25% (-15.04%; -5.18%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2022,0.8958,0.8455,0.9491,-~,-10.4% (-15.4%; -5.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2009,2023,0.8816,0.8276,0.9391,-~,-11.8% (-17.2%; -6.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2011,1.0259,0.9926,1.0602,~,+2.6% (-0.7%; +6.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2012,1.035,0.9944,1.0773,~,+3.5% (-0.6%; +7.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2013,1.0117,0.9685,1.0569,~,+1.2% (-3.1%; +5.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2014,1.006,0.9613,1.053,~,+0.6% (-3.9%; +5.3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2015,1.0062,0.9604,1.0542,~,+0.6% (-4.0%; +5.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2016,0.983,0.9377,1.0305,~,-1.7% (-6.2%; +3.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2017,0.9597,0.9139,1.0078,~,-4.0% (-8.6%; +0.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2018,0.95,0.9038,0.9986,-~,-5.0% (-9.6%; -0.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2019,0.9226,0.8764,0.9712,-~,-7.74% (-12.36%; -2.88%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2020,0.8956,0.8487,0.9449,-~,-10.44% (-15.13%; -5.51%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2021,0.8828,0.8356,0.9328,-~,-11.72% (-16.44%; -6.72%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2022,0.8813,0.8318,0.9337,-~,-11.9% (-16.8%; -6.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2010,2023,0.8673,0.814,0.924,-~,-13.3% (-18.6%; -7.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2012,1.0088,0.9762,1.0426,~,+0.9% (-2.4%; +4.3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2013,0.9862,0.9476,1.0262,~,-1.4% (-5.2%; +2.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2014,0.9807,0.9393,1.0238,~,-1.9% (-6.1%; +2.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2015,0.9808,0.9379,1.0256,~,-1.9% (-6.2%; +2.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2016,0.9582,0.9152,1.0032,~,-4.2% (-8.5%; +0.3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2017,0.9355,0.892,0.9811,-~,-6.45% (-10.80%; -1.89%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2018,0.926,0.8817,0.9725,-~,-7.40% (-11.83%; -2.75%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2019,0.8992,0.8548,0.946,-~,-10.08% (-14.52%; -5.40%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2020,0.8729,0.8274,0.921,-~,-12.71% (-17.26%; -7.90%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2021,0.8606,0.8145,0.9093,-~,-13.94% (-18.55%; -9.07%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2022,0.859,0.8107,0.9101,-~,-14.10% (-18.93%; -8.99%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2011,2023,0.8454,0.7934,0.9006,-~,-15% (-21%; -10%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2013,0.9775,0.9459,1.0101,~,-2.3% (-5.4%; +1.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2014,0.972,0.9346,1.0109,~,-2.8% (-6.5%; +1.1%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2015,0.9722,0.9322,1.0139,~,-2.8% (-6.8%; +1.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2016,0.9497,0.9086,0.9928,-~,-5.0% (-9.1%; -0.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2017,0.9273,0.8851,0.9713,-~,-7.27% (-11.49%; -2.87%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2018,0.9179,0.8748,0.963,-~,-8.21% (-12.52%; -3.70%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2019,0.8914,0.8476,0.9373,-~,-10.86% (-15.24%; -6.27%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2020,0.8653,0.8205,0.9125,-~,-13.47% (-17.95%; -8.75%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2021,0.853,0.8081,0.9004,-~,-14.70% (-19.19%; -9.96%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2022,0.8515,0.8044,0.9011,-~,-14.85% (-19.56%; -9.89%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2012,2023,0.8379,0.7873,0.8918,-~,-16% (-21%; -11%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2014,0.9944,0.9618,1.0282,~,-0.6% (-3.8%; +2.8%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2015,0.9946,0.9556,1.0352,~,-0.5% (-4.4%; +3.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2016,0.9716,0.9303,1.0147,~,-2.8% (-7.0%; +1.5%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2017,0.9487,0.9053,0.9941,-~,-5.1% (-9.5%; -0.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2018,0.939,0.8944,0.9858,-~,-6.10% (-10.56%; -1.42%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2019,0.9119,0.8672,0.9589,-~,-8.81% (-13.28%; -4.11%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2020,0.8851,0.8389,0.934,-~,-11.49% (-16.11%; -6.60%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2021,0.8727,0.826,0.9219,-~,-12.73% (-17.40%; -7.81%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2022,0.8711,0.8227,0.9223,-~,-12.89% (-17.73%; -7.77%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2013,2023,0.8572,0.8048,0.913,-~,-14.3% (-19.5%; -8.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2015,1.0002,0.9675,1.034,~,+0.0% (-3.2%; +3.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2016,0.9771,0.9383,1.0175,~,-2.3% (-6.2%; +1.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2017,0.954,0.9127,0.997,-~,-4.6% (-8.7%; -0.3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2018,0.9443,0.9006,0.99,-~,-5.6% (-9.9%; -1.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2019,0.917,0.8725,0.9639,-~,-8.30% (-12.75%; -3.61%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2020,0.8902,0.8448,0.9379,-~,-10.98% (-15.52%; -6.21%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2021,0.8776,0.832,0.9257,-~,-12.24% (-16.80%; -7.43%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2022,0.876,0.8284,0.9263,-~,-12.40% (-17.16%; -7.37%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2014,2023,0.8621,0.8109,0.9165,-~,-13.8% (-18.9%; -8.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2016,0.9769,0.9445,1.0105,~,-2.3% (-5.6%; +1.0%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2017,0.9538,0.915,0.9942,-~,-4.6% (-8.5%; -0.6%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2018,0.9441,0.9024,0.9878,-~,-5.6% (-9.8%; -1.2%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2019,0.9169,0.8738,0.962,-~,-8.31% (-12.62%; -3.80%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2020,0.89,0.8453,0.9371,-~,-11.00% (-15.47%; -6.29%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2021,0.8774,0.8324,0.925,-~,-12.26% (-16.76%; -7.50%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2022,0.8758,0.8284,0.926,-~,-12.42% (-17.16%; -7.40%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2015,2023,0.8619,0.8104,0.9167,-~,-13.8% (-19.0%; -8.3%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2017,0.9763,0.9442,1.0094,~,-2.4% (-5.6%; +0.9%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2018,0.9664,0.9275,1.0069,~,-3.4% (-7.3%; +0.7%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2019,0.9385,0.8965,0.9826,-~,-6.15% (-10.35%; -1.74%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2020,0.911,0.8665,0.9579,-~,-8.90% (-13.35%; -4.21%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2021,0.8982,0.8528,0.9459,-~,-10.18% (-14.72%; -5.41%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2022,0.8965,0.8484,0.9472,-~,-10.35% (-15.16%; -5.28%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2016,2023,0.8822,0.83,0.9377,-~,-11.8% (-17.0%; -6.2%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
Bos,jaarlijks,2017,2018,0.9899,0.9567,1.0241,~,-1.0% (-4.3%; +2.4%),84c6a4d9c834395f41120e6e4df67c82eb9e4e20,7f219980c4af29977890f92d29ea28f1b685d087
