soort,frequentie,jaar,schatting,lcl,ucl,wijziging,analyse,status
Aalscholver,jaarlijks,2015,0.6716,0.4255,1.0602,0.672 (0.425; 1.060),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,0.7463,0.4818,1.156,0.746 (0.482; 1.156),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2017,1.0042,0.6356,1.5868,1.004 (0.636; 1.587),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2018,1.082,0.6751,1.7339,1.08 (0.68; 1.73),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2019,1.0658,0.6725,1.6891,1.07 (0.67; 1.69),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2020,1.0045,0.6329,1.5944,1.005 (0.633; 1.594),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2021,0.8634,0.5619,1.3266,0.863 (0.562; 1.327),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2022,0.7101,0.4322,1.1666,0.710 (0.432; 1.167),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2023,0.7072,0.3967,1.2605,0.707 (0.397; 1.260),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Bergeend,driejaarlijks,2007,1.3847,1.1239,1.7063,1.385 (1.124; 1.706),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,driejaarlijks,2010,1.4336,1.1686,1.7587,1.434 (1.169; 1.759),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,driejaarlijks,2013,1.4581,1.1936,1.7812,1.458 (1.194; 1.781),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,driejaarlijks,2016,1.5667,1.286,1.9088,1.567 (1.286; 1.909),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,driejaarlijks,2019,1.7428,1.4378,2.1128,1.74 (1.44; 2.11),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,driejaarlijks,2022,1.6384,1.3036,2.0592,1.64 (1.30; 2.06),cfb28c686040b3dcc22a94554c8161b1974d23a8,afe25b551072b5e0dcfad710899d1b8430474e9a
Bergeend,jaarlijks,2007,1.5049,1.1701,1.9354,1.505 (1.170; 1.935),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2008,1.3617,1.0804,1.716,1.362 (1.080; 1.716),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2009,1.3693,1.0852,1.7277,1.369 (1.085; 1.728),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2010,1.4289,1.1452,1.7828,1.429 (1.145; 1.783),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2011,1.4604,1.1601,1.8384,1.460 (1.160; 1.838),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2012,1.4306,1.1387,1.7975,1.431 (1.139; 1.798),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2013,1.4968,1.2056,1.8582,1.497 (1.206; 1.858),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2014,1.4195,1.1316,1.7809,1.419 (1.132; 1.781),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2015,1.3781,1.0827,1.754,1.378 (1.083; 1.754),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2016,1.4662,1.1753,1.8292,1.466 (1.175; 1.829),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2017,1.5288,1.2248,1.9085,1.529 (1.225; 1.908),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2018,1.592,1.2757,1.9866,1.592 (1.276; 1.987),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2019,1.6474,1.3287,2.0428,1.65 (1.33; 2.04),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2020,1.7023,1.3711,2.1138,1.70 (1.37; 2.11),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2021,1.7519,1.4117,2.1739,1.75 (1.41; 2.17),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2022,1.6384,1.2969,2.0697,1.64 (1.30; 2.07),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Bergeend,jaarlijks,2023,1.7146,1.3347,2.203,1.71 (1.33; 2.20),7df296267f7fe00bd6fa890413cfd766f3c564a4,bc3dcbb08ecc6e65ef0bf2791ab10ed5c2c670bc
Blauwborst,driejaarlijks,2007,0.2327,0.1898,0.2853,0.233 (0.190; 0.285),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,driejaarlijks,2010,0.2905,0.2412,0.3499,0.29 (0.24; 0.35),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,driejaarlijks,2013,0.3355,0.2803,0.4016,0.34 (0.28; 0.40),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,driejaarlijks,2016,0.2571,0.2127,0.3108,0.257 (0.213; 0.311),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,driejaarlijks,2019,0.3034,0.2526,0.3645,0.30 (0.25; 0.36),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,driejaarlijks,2022,0.2627,0.211,0.3271,0.26 (0.21; 0.33),b55a6f5e2ba73fb406da11ae3390a3a3fcaeb13e,6938c53ab0a345024c788ea20ac03c2ddde83f49
Blauwborst,jaarlijks,2007,0.2091,0.1588,0.2752,0.21 (0.16; 0.28),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2008,0.2243,0.1706,0.2949,0.22 (0.17; 0.29),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2009,0.2455,0.1834,0.3287,0.25 (0.18; 0.33),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2010,0.2627,0.2072,0.3331,0.26 (0.21; 0.33),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2011,0.2737,0.2059,0.3639,0.27 (0.21; 0.36),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2012,0.3429,0.2604,0.4517,0.34 (0.26; 0.45),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2013,0.2856,0.222,0.3675,0.29 (0.22; 0.37),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2014,0.4337,0.3363,0.5591,0.43 (0.34; 0.56),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2015,0.3525,0.2774,0.4479,0.35 (0.28; 0.45),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2016,0.2758,0.2159,0.3524,0.28 (0.22; 0.35),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2017,0.2138,0.1614,0.2833,0.21 (0.16; 0.28),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2018,0.2707,0.2079,0.3524,0.27 (0.21; 0.35),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2019,0.3673,0.286,0.4716,0.37 (0.29; 0.47),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2020,0.2954,0.2285,0.3819,0.30 (0.23; 0.38),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2021,0.2581,0.1985,0.3356,0.26 (0.20; 0.34),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2022,0.2804,0.2149,0.366,0.28 (0.21; 0.37),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwborst,jaarlijks,2023,0.2069,0.153,0.2799,0.21 (0.15; 0.28),639921afb00a469b1f92c73a06a48454bf180b42,4cda8331fb46203e39f22d86a1150c07e3de0a7f
Blauwe reiger,driejaarlijks,2007,0.2039,0.1629,0.2553,0.204 (0.163; 0.255),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,driejaarlijks,2010,0.2111,0.1717,0.2594,0.211 (0.172; 0.259),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,driejaarlijks,2013,0.2121,0.1729,0.2603,0.212 (0.173; 0.260),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,driejaarlijks,2016,0.2136,0.1743,0.2618,0.214 (0.174; 0.262),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,driejaarlijks,2019,0.2204,0.1796,0.2704,0.220 (0.180; 0.270),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,driejaarlijks,2022,0.2174,0.1744,0.2709,0.217 (0.174; 0.271),0981fd5da7e8490323506c85b80f3ea7c9f9268d,e95d7eae07619d98a901d9c65307d491b0486016
Blauwe reiger,jaarlijks,2007,0.2286,0.1688,0.3094,0.23 (0.17; 0.31),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2008,0.2004,0.1542,0.2605,0.20 (0.15; 0.26),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2009,0.1882,0.1433,0.247,0.19 (0.14; 0.25),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2010,0.1913,0.1443,0.2537,0.19 (0.14; 0.25),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2011,0.2421,0.1843,0.318,0.24 (0.18; 0.32),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2012,0.2409,0.1848,0.314,0.24 (0.18; 0.31),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2013,0.2355,0.1812,0.3059,0.24 (0.18; 0.31),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2014,0.2217,0.1715,0.2867,0.22 (0.17; 0.29),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2015,0.2131,0.1655,0.2744,0.21 (0.17; 0.27),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2016,0.2092,0.1622,0.27,0.21 (0.16; 0.27),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2017,0.2027,0.1551,0.265,0.20 (0.16; 0.26),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2018,0.2456,0.1881,0.3208,0.25 (0.19; 0.32),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2019,0.2495,0.1891,0.3292,0.25 (0.19; 0.33),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2020,0.2555,0.192,0.3399,0.26 (0.19; 0.34),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2021,0.2324,0.1806,0.299,0.23 (0.18; 0.30),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2022,0.222,0.1699,0.29,0.22 (0.17; 0.29),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Blauwe reiger,jaarlijks,2023,0.2279,0.1696,0.3062,0.23 (0.17; 0.31),da52aad88bb34e0698bc27c2949dcd740c40ae37,4492d5bd04b94195ea71ae28823595027c94fd21
Boerenzwaluw,driejaarlijks,2007,1.4232,1.2812,1.5808,1.423 (1.281; 1.581),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,driejaarlijks,2010,1.3756,1.2359,1.5311,1.376 (1.236; 1.531),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,driejaarlijks,2013,1.122,1.0032,1.2548,1.122 (1.003; 1.255),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,driejaarlijks,2016,1.5017,1.3554,1.664,1.502 (1.355; 1.664),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,driejaarlijks,2019,1.5893,1.4332,1.7624,1.589 (1.433; 1.762),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,driejaarlijks,2022,1.5294,1.3561,1.725,1.529 (1.356; 1.725),dc504e7e6d04d45ccc6e6eb088e10e6ae370db7f,877a07d273ffa7a31d0898c763e6de31a611cf67
Boerenzwaluw,jaarlijks,2007,1.549,1.35,1.7773,1.549 (1.350; 1.777),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2008,1.2941,1.1223,1.4921,1.294 (1.122; 1.492),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2009,1.4654,1.2734,1.6864,1.465 (1.273; 1.686),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2010,1.5275,1.3327,1.7507,1.527 (1.333; 1.751),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2011,1.4079,1.2209,1.6235,1.408 (1.221; 1.624),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2012,1.1902,1.0254,1.3814,1.190 (1.025; 1.381),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2013,1.1467,0.9933,1.3239,1.147 (0.993; 1.324),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2014,1.0433,0.8971,1.2134,1.043 (0.897; 1.213),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2015,1.171,1.011,1.3564,1.171 (1.011; 1.356),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2016,1.4664,1.2818,1.6777,1.466 (1.282; 1.678),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2017,1.4048,1.2219,1.6149,1.405 (1.222; 1.615),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2018,1.6665,1.4522,1.9123,1.666 (1.452; 1.912),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2019,1.7524,1.5276,2.0103,1.75 (1.53; 2.01),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2020,1.6686,1.453,1.9161,1.669 (1.453; 1.916),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2021,1.3949,1.2158,1.6002,1.395 (1.216; 1.600),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2022,1.3621,1.1764,1.577,1.362 (1.176; 1.577),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Boerenzwaluw,jaarlijks,2023,1.7243,1.4869,1.9995,1.724 (1.487; 2.000),b3e277071737f4fea97bc7a7e2efdf71a313134d,e63287e1d2108533ee25068b6d00f786c46580b5
Bonte vliegenvanger,driejaarlijks,2007,0.3026,0.2294,0.3991,0.30 (0.23; 0.40),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,driejaarlijks,2010,0.3281,0.2583,0.4168,0.33 (0.26; 0.42),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,driejaarlijks,2013,0.3385,0.2675,0.4285,0.34 (0.27; 0.43),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,driejaarlijks,2016,0.3652,0.29,0.4599,0.37 (0.29; 0.46),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,driejaarlijks,2019,0.3801,0.2972,0.486,0.38 (0.30; 0.49),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,driejaarlijks,2022,0.3942,0.2951,0.5263,0.39 (0.30; 0.53),9eb0d6d53eb8c753562a2bbf0c5a90870ecfa324,567c09a72943c77e5ac19a0036a8cc8e186e3fe6
Bonte vliegenvanger,jaarlijks,2007,0.2872,0.2118,0.3895,0.29 (0.21; 0.39),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2008,0.291,0.2188,0.387,0.29 (0.22; 0.39),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2009,0.2989,0.2269,0.3937,0.30 (0.23; 0.39),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2010,0.3103,0.2392,0.4026,0.31 (0.24; 0.40),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2011,0.3184,0.2464,0.4114,0.32 (0.25; 0.41),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2012,0.327,0.2533,0.4221,0.33 (0.25; 0.42),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2013,0.3276,0.2541,0.4225,0.33 (0.25; 0.42),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2014,0.3339,0.2585,0.4311,0.33 (0.26; 0.43),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2015,0.342,0.2656,0.4403,0.34 (0.27; 0.44),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2016,0.35,0.2733,0.4482,0.35 (0.27; 0.45),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2017,0.3675,0.2882,0.4686,0.37 (0.29; 0.47),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2018,0.3877,0.3016,0.4985,0.39 (0.30; 0.50),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2019,0.3885,0.3025,0.4989,0.39 (0.30; 0.50),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2020,0.4035,0.3096,0.5258,0.40 (0.31; 0.53),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
Bonte vliegenvanger,jaarlijks,2021,0.4071,0.3097,0.5352,0.41 (0.31; 0.54),7f486a2ca57410de948da8623b3ac7f51c9d2065,0d31335ca2fbff357a588e184c0ffd3f8992054c
