soort,frequentie,referentie,naar,schatting,lcl,ucl,klasse,wijziging,analyse,status
Aalscholver,jaarlijks,2008,2009,1.0139,0.7257,1.4165,?,+1% (-27%; +42%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2010,1.0443,0.6828,1.5971,?,+4% (-32%; +60%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2011,1.2366,0.7739,1.9762,?+,+20% (-20%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2012,1.3486,0.8168,2.2267,?+,+35% (-18%; +123%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2013,1.5485,0.9183,2.6112,?+,+55% (-8%; +161%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2014,1.4302,0.851,2.4037,?+,+43% (-15%; +140%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2015,1.511,0.8878,2.5718,?+,+51% (-11%; +157%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2016,1.6792,0.9895,2.8494,?+,+68% (-1%; +185%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2017,2.2594,1.2621,4.0447,+,+130% (+30%; +300%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2018,2.4344,1.3204,4.488,+,+140% (+30%; +350%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2019,2.3979,1.3098,4.3894,+,+140% (+30%; +340%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2020,2.2599,1.2354,4.1342,+,+130% (+20%; +310%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2021,1.9424,1.1109,3.396,+,+90% (+10%; +240%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2022,1.5976,0.8831,2.8901,?+,+60% (-12%; +189%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2008,2023,1.5911,0.8138,3.1106,?+,+60% (-20%; +210%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2010,1.0299,0.7406,1.4325,?,+3% (-26%; +43%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2011,1.2198,0.8021,1.855,?+,+20% (-20%; +90%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2012,1.3303,0.8339,2.1221,?+,+33% (-17%; +112%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2013,1.5275,0.9244,2.5236,?+,+53% (-8%; +152%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2014,1.4106,0.8561,2.3243,?+,+41% (-14%; +132%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2015,1.4903,0.8933,2.4866,?+,+49% (-11%; +149%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2016,1.6562,0.9917,2.7657,?+,+66% (-1%; +177%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2017,2.2287,1.2502,3.9729,+,+120% (+30%; +300%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2018,2.401,1.3084,4.4061,+,+140% (+30%; +340%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2019,2.3651,1.2994,4.3047,+,+140% (+30%; +330%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2020,2.2291,1.2248,4.0568,+,+120% (+20%; +310%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2021,1.9159,1.1048,3.3224,+,+90% (+10%; +230%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2022,1.5757,0.8827,2.8126,?+,+58% (-12%; +181%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2009,2023,1.5693,0.8118,3.0334,?+,+60% (-20%; +200%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2011,1.1842,0.846,1.6578,?+,+18% (-15%; +66%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2012,1.2916,0.8456,1.9729,?+,+30% (-20%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2013,1.483,0.9192,2.3929,?+,+48% (-8%; +139%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2014,1.3696,0.848,2.212,?+,+37% (-15%; +121%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2015,1.447,0.88,2.3795,?+,+45% (-12%; +138%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2016,1.608,0.9763,2.6488,?+,+61% (-2%; +165%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2017,2.1641,1.2214,3.8344,+,+120% (+20%; +280%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2018,2.3315,1.278,4.2533,+,+130% (+30%; +330%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2019,2.2963,1.2707,4.15,+,+130% (+30%; +310%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2020,2.1643,1.197,3.9134,+,+120% (+20%; +290%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2021,1.8602,1.0824,3.197,+,+90% (+10%; +220%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2022,1.5299,0.8688,2.6939,?+,+53% (-13%; +169%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2010,2023,1.5236,0.7972,2.9119,?+,+52% (-20%; +191%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2012,1.0906,0.7886,1.5082,?+,+9% (-21%; +51%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2013,1.2522,0.8346,1.8787,?+,+30% (-20%; +90%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2014,1.1565,0.7402,1.8067,?,+20% (-30%; +80%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2015,1.2219,0.7587,1.9682,?+,+20% (-20%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2016,1.3578,0.8432,2.1865,?+,+36% (-16%; +119%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2017,1.8274,1.1041,3.025,+,+80% (+10%; +200%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2018,1.9689,1.1536,3.3605,+,+100% (+20%; +240%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2019,1.9394,1.1402,3.2986,+,+90% (+10%; +230%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2020,1.8278,1.0675,3.1293,+,+80% (+10%; +210%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2021,1.5708,0.9468,2.6062,?+,+57% (-5%; +161%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2022,1.2919,0.7347,2.2714,?,+29% (-27%; +127%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2011,2023,1.2865,0.6748,2.4527,?,+29% (-33%; +145%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2013,1.1481,0.8265,1.595,?+,+15% (-17%; +60%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2014,1.0605,0.7024,1.601,?,+6% (-30%; +60%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2015,1.1204,0.7096,1.7692,?,+10% (-30%; +80%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2016,1.2451,0.7818,1.9828,?+,+20% (-20%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2017,1.6758,1.0275,2.7333,+,+68% (+3%; +173%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2018,1.8056,1.0743,3.0344,+,+80% (+10%; +200%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2019,1.7784,1.0605,2.9823,+,+78% (+6%; +198%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2020,1.676,0.9882,2.8425,?+,+68% (-1%; +184%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2021,1.4404,0.8702,2.3843,?+,+44% (-13%; +138%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2022,1.1846,0.6727,2.0861,?,+18% (-33%; +109%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2012,2023,1.1797,0.618,2.252,?,+18% (-38%; +125%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2014,0.9236,0.6582,1.2959,?-,-8% (-34%; +30%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2015,0.9759,0.6409,1.4859,?,-2% (-36%; +49%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2016,1.0844,0.6991,1.682,?,+8% (-30%; +68%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2017,1.4595,0.9393,2.2678,?+,+46% (-6%; +127%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2018,1.5726,0.9815,2.5196,?+,+57% (-2%; +152%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2019,1.5488,0.9652,2.4853,?+,+55% (-3%; +149%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2020,1.4597,0.8925,2.3874,?+,+46% (-11%; +139%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2021,1.2546,0.7738,2.0342,?+,+25% (-23%; +103%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2022,1.0317,0.5862,1.8158,?,+0% (-40%; +80%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2013,2023,1.0275,0.5392,1.9576,?,+0% (-50%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2015,1.0566,0.7651,1.4591,?+,+6% (-23%; +46%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2016,1.1741,0.7929,1.7388,?+,+17% (-21%; +74%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2017,1.5804,0.9926,2.5166,?+,+58% (-1%; +152%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2018,1.7028,1.0237,2.8329,+,+70% (+2%; +183%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2019,1.6772,1.0092,2.7874,+,+68% (+1%; +179%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2020,1.5806,0.9386,2.6615,?+,+58% (-6%; +166%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2021,1.3584,0.8301,2.2226,?+,+36% (-17%; +122%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2022,1.1171,0.6484,1.9246,?,+10% (-40%; +90%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2014,2023,1.1125,0.5936,2.0849,?,+11% (-41%; +108%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2016,1.1113,0.8056,1.533,?+,+11% (-19%; +53%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2017,1.4959,0.9571,2.3378,?+,+50% (-4%; +134%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2018,1.6117,0.9773,2.6581,?+,+61% (-2%; +166%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2019,1.5874,0.9592,2.6272,?+,+59% (-4%; +163%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2020,1.496,0.8881,2.5199,?+,+50% (-11%; +152%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2021,1.2856,0.7839,2.1085,?+,+29% (-22%; +111%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2022,1.0573,0.6142,1.8199,?,+10% (-40%; +80%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2015,2023,1.0528,0.562,1.9725,?,+10% (-40%; +100%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2017,1.3462,0.9366,1.9348,?+,+35% (-6%; +93%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2018,1.4503,0.9311,2.2592,?+,+45% (-7%; +126%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2019,1.4285,0.9054,2.254,?+,+43% (-9%; +125%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2020,1.3462,0.8309,2.1808,?+,+35% (-17%; +118%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2021,1.157,0.7279,1.8388,?,+20% (-30%; +80%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2022,0.9514,0.5649,1.6024,?,-0% (-40%; +60%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2016,2023,0.9475,0.5158,1.7405,?,-10% (-50%; +70%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2017,2018,1.0775,0.7905,1.4686,?+,+8% (-21%; +47%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
Aalscholver,jaarlijks,2017,2019,1.0613,0.7306,1.5417,?,+6% (-27%; +54%),1aeae1f347d3f19bc64b9cec2cf15adc42287f5a,501935fb04cda3f3634cdf510c65cb760d15bf96
