indicator,frequentie,referentie,naar,schatting,lcl,ucl,klasse,interpretatie,wijziging,analyse,status
Bos,jaarlijks,2007,2016,1.012,0.961,1.065,?+,mogelijke toename,+1% (-4%; +7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2017,0.992,0.941,1.046,?-,mogelijke afname,-1% (-6%; +5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2018,0.976,0.925,1.031,?-,mogelijke afname,-2% (-8%; +3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2019,0.955,0.904,1.01,?-,mogelijke afname,-4% (-10%; +1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2020,0.935,0.883,0.99,-,afname,-6.5% (-11.7%; -1.0%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2021,0.912,0.861,0.967,-,afname,-8.8% (-13.9%; -3.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2007,2022,0.915,0.86,0.975,-,afname,-8.5% (-14.0%; -2.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2009,0.979,0.947,1.012,~,stabiel,-2.1% (-5.3%; +1.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2010,0.99,0.952,1.03,~,stabiel,-1.0% (-4.8%; +3.0%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2011,1.023,0.981,1.067,?+,mogelijke toename,+2.3% (-1.9%; +6.7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2012,1.036,0.991,1.082,?+,mogelijke toename,+3.6% (-0.9%; +8.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2013,1.008,0.962,1.055,~,stabiel,+0.8% (-3.8%; +5.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2014,1.009,0.963,1.056,~,stabiel,+0.9% (-3.7%; +5.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2015,1.008,0.961,1.056,~,stabiel,+0.8% (-3.9%; +5.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2016,0.984,0.937,1.033,?-,mogelijke afname,-1.6% (-6.3%; +3.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2017,0.965,0.918,1.014,?-,mogelijke afname,-3.5% (-8.2%; +1.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2018,0.949,0.902,0.999,-,afname,-5.1% (-9.8%; -0.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2019,0.929,0.881,0.979,-,afname,-7.12% (-11.87%; -2.12%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2020,0.909,0.86,0.96,-,afname,-9.13% (-13.96%; -4.03%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2021,0.887,0.838,0.938,--,sterke afname,-11.3% (-16.2%; -6.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2008,2022,0.89,0.837,0.946,-,afname,-11.0% (-16.3%; -5.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2010,1.011,0.979,1.045,~,stabiel,+1.1% (-2.1%; +4.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2011,1.045,1.005,1.087,+,toename,+4.5% (+0.5%; +8.7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2012,1.058,1.014,1.103,+,toename,+5.76% (+1.38%; +10.34%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2013,1.029,0.984,1.077,?+,mogelijke toename,+2.9% (-1.6%; +7.7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2014,1.03,0.984,1.078,?+,mogelijke toename,+3.0% (-1.6%; +7.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2015,1.029,0.982,1.078,?+,mogelijke toename,+2.9% (-1.8%; +7.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2016,1.005,0.958,1.054,~,stabiel,+0.5% (-4.2%; +5.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2017,0.985,0.938,1.035,?-,mogelijke afname,-1.5% (-6.2%; +3.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2018,0.969,0.922,1.019,?-,mogelijke afname,-3.1% (-7.8%; +1.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2019,0.949,0.901,0.999,-,afname,-5.1% (-9.9%; -0.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2020,0.928,0.88,0.979,-,afname,-7.19% (-12.04%; -2.07%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2021,0.906,0.857,0.958,-,afname,-9.4% (-14.3%; -4.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2009,2022,0.909,0.855,0.966,-,afname,-9.1% (-14.5%; -3.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2011,1.034,1,1.069,+,toename,+3.4% (+0.0%; +6.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2012,1.046,1.005,1.089,+,toename,+4.6% (+0.5%; +8.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2013,1.018,0.975,1.063,?+,mogelijke toename,+1.8% (-2.5%; +6.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2014,1.019,0.974,1.066,?+,mogelijke toename,+1.9% (-2.6%; +6.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2015,1.018,0.972,1.066,?+,mogelijke toename,+1.8% (-2.8%; +6.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2016,0.994,0.948,1.041,~,stabiel,-0.6% (-5.2%; +4.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2017,0.974,0.928,1.023,?-,mogelijke afname,-2.6% (-7.2%; +2.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2018,0.959,0.912,1.008,?-,mogelijke afname,-4.1% (-8.8%; +0.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2019,0.938,0.891,0.988,-,afname,-6.19% (-10.89%; -1.24%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2020,0.918,0.87,0.969,-,afname,-8.21% (-13.01%; -3.15%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2021,0.896,0.847,0.947,-,afname,-10.42% (-15.27%; -5.28%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2010,2022,0.899,0.846,0.955,-,afname,-10.1% (-15.4%; -4.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2012,1.012,0.979,1.046,~,stabiel,+1.2% (-2.1%; +4.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2013,0.985,0.946,1.025,~,stabiel,-1.5% (-5.4%; +2.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2014,0.986,0.944,1.028,~,stabiel,-1.4% (-5.6%; +2.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2015,0.985,0.942,1.029,?-,mogelijke afname,-1.5% (-5.8%; +2.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2016,0.961,0.918,1.006,?-,mogelijke afname,-3.9% (-8.2%; +0.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2017,0.943,0.899,0.989,-,afname,-5.74% (-10.12%; -1.14%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2018,0.927,0.883,0.974,-,afname,-7.26% (-11.70%; -2.60%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2019,0.907,0.862,0.955,-,afname,-9.25% (-13.77%; -4.49%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2020,0.888,0.841,0.937,--,sterke afname,-11.21% (-15.86%; -6.29%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2021,0.867,0.819,0.917,--,sterke afname,-13.33% (-18.05%; -8.34%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2011,2022,0.87,0.818,0.924,--,sterke afname,-13.0% (-18.2%; -7.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2013,0.973,0.942,1.006,?-,mogelijke afname,-2.7% (-5.8%; +0.6%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2014,0.974,0.937,1.013,?-,mogelijke afname,-2.6% (-6.3%; +1.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2015,0.973,0.933,1.015,?-,mogelijke afname,-2.7% (-6.7%; +1.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2016,0.95,0.909,0.993,-,afname,-5.0% (-9.1%; -0.7%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2017,0.932,0.889,0.976,-,afname,-6.84% (-11.07%; -2.42%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2018,0.916,0.874,0.961,-,afname,-8.35% (-12.64%; -3.85%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2019,0.897,0.853,0.943,--,sterke afname,-10.32% (-14.74%; -5.66%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2020,0.877,0.832,0.926,--,sterke afname,-12.25% (-16.81%; -7.43%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2021,0.857,0.811,0.905,--,sterke afname,-14.35% (-18.94%; -9.51%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2012,2022,0.859,0.809,0.912,--,sterke afname,-14.1% (-19.1%; -8.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2014,1.001,0.968,1.035,~,stabiel,+0.1% (-3.2%; +3.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2015,1,0.961,1.041,~,stabiel,+0.0% (-3.9%; +4.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2016,0.976,0.935,1.019,?-,mogelijke afname,-2.4% (-6.5%; +1.9%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2017,0.957,0.914,1.003,?-,mogelijke afname,-4.3% (-8.6%; +0.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2018,0.942,0.897,0.989,-,afname,-5.82% (-10.29%; -1.13%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2019,0.922,0.876,0.969,-,afname,-7.85% (-12.38%; -3.07%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2020,0.902,0.854,0.952,-,afname,-9.83% (-14.57%; -4.82%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2021,0.88,0.832,0.931,--,sterke afname,-11.99% (-16.77%; -6.94%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2013,2022,0.883,0.832,0.938,--,sterke afname,-11.7% (-16.8%; -6.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2015,0.999,0.966,1.033,~,stabiel,-0.1% (-3.4%; +3.3%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2016,0.975,0.937,1.015,?-,mogelijke afname,-2.5% (-6.3%; +1.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2017,0.956,0.916,0.999,-,afname,-4.4% (-8.4%; -0.1%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2018,0.941,0.898,0.986,-,afname,-5.90% (-10.20%; -1.39%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2019,0.921,0.876,0.968,-,afname,-7.92% (-12.38%; -3.23%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2020,0.901,0.855,0.949,-,afname,-9.90% (-14.48%; -5.08%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2021,0.879,0.833,0.928,--,sterke afname,-12.07% (-16.70%; -7.17%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2014,2022,0.882,0.832,0.936,--,sterke afname,-11.8% (-16.8%; -6.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2016,0.976,0.944,1.01,?-,mogelijke afname,-2.4% (-5.6%; +1.0%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2017,0.957,0.918,0.998,-,afname,-4.3% (-8.2%; -0.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2018,0.942,0.9,0.985,-,afname,-5.8% (-10.0%; -1.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2019,0.922,0.878,0.967,-,afname,-7.84% (-12.19%; -3.28%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2020,0.902,0.856,0.95,-,afname,-9.82% (-14.36%; -5.05%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2021,0.88,0.834,0.928,--,sterke afname,-11.99% (-16.56%; -7.16%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2015,2022,0.883,0.833,0.936,--,sterke afname,-11.7% (-16.7%; -6.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2017,0.981,0.948,1.014,~,stabiel,-1.9% (-5.2%; +1.4%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2018,0.965,0.926,1.005,?-,mogelijke afname,-3.5% (-7.4%; +0.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2019,0.944,0.902,0.988,-,afname,-5.6% (-9.8%; -1.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2020,0.924,0.879,0.971,-,afname,-7.62% (-12.13%; -2.90%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2021,0.902,0.856,0.95,-,afname,-9.84% (-14.44%; -5.01%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2016,2022,0.905,0.854,0.958,-,afname,-9.5% (-14.6%; -4.2%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2017,2018,0.984,0.951,1.018,~,stabiel,-1.6% (-4.9%; +1.8%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2017,2019,0.963,0.922,1.005,?-,mogelijke afname,-3.7% (-7.8%; +0.5%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
Bos,jaarlijks,2017,2020,0.942,0.898,0.988,-,afname,-5.80% (-10.18%; -1.21%),ddc94646ecb369d26f3bbf9fc203bc19c0d8bf04,d8b17a328882445260ac7a2131e1fae38f16b53d
