indicator,frequentie,referentie,naar,schatting,lcl,ucl,klasse,interpretatie,wijziging,analyse,status
Bos,jaarlijks,2008,2016,0.985,0.939,1.033,?-,mogelijke afname,-1.5% (-6.1%; +3.3%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2008,2017,0.964,0.918,1.012,?-,mogelijke afname,-3.6% (-8.2%; +1.2%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2008,2018,0.951,0.904,1,-,afname,-4.9% (-9.6%; -0.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2008,2019,0.941,0.894,0.991,-,afname,-5.89% (-10.64%; -0.90%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2008,2020,0.909,0.86,0.96,-,afname,-9.1% (-14.0%; -4.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2008,2021,0.887,0.836,0.941,--,sterke afname,-11.3% (-16.4%; -5.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2010,1.017,0.984,1.051,~,stabiel,+1.7% (-1.6%; +5.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2011,1.046,1.005,1.089,+,toename,+4.6% (+0.5%; +8.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2012,1.061,1.017,1.107,+,toename,+6.10% (+1.71%; +10.67%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2013,1.042,0.996,1.09,?+,mogelijke toename,+4.2% (-0.4%; +9.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2014,1.032,0.986,1.08,?+,mogelijke toename,+3.2% (-1.4%; +8.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2015,1.029,0.983,1.078,?+,mogelijke toename,+2.9% (-1.7%; +7.8%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2016,1.009,0.962,1.057,~,stabiel,+0.9% (-3.8%; +5.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2017,0.988,0.941,1.036,?-,mogelijke afname,-1.2% (-5.9%; +3.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2018,0.974,0.927,1.023,?-,mogelijke afname,-2.6% (-7.3%; +2.3%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2019,0.964,0.916,1.015,?-,mogelijke afname,-3.6% (-8.4%; +1.5%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2020,0.931,0.882,0.983,-,afname,-6.9% (-11.8%; -1.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2009,2021,0.909,0.857,0.963,-,afname,-9.1% (-14.3%; -3.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2011,1.029,0.995,1.064,?+,mogelijke toename,+2.9% (-0.5%; +6.4%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2012,1.043,1.002,1.086,+,toename,+4.3% (+0.2%; +8.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2013,1.024,0.981,1.07,?+,mogelijke toename,+2.4% (-1.9%; +7.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2014,1.015,0.971,1.061,?+,mogelijke toename,+1.5% (-2.9%; +6.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2015,1.012,0.967,1.06,?+,mogelijke toename,+1.2% (-3.3%; +6.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2016,0.992,0.947,1.039,~,stabiel,-0.8% (-5.3%; +3.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2017,0.971,0.925,1.019,?-,mogelijke afname,-2.9% (-7.5%; +1.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2018,0.958,0.911,1.006,?-,mogelijke afname,-4.2% (-8.9%; +0.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2019,0.948,0.901,0.997,-,afname,-5.2% (-9.9%; -0.3%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2020,0.915,0.867,0.966,-,afname,-8.45% (-13.26%; -3.38%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2010,2021,0.894,0.843,0.947,-,afname,-10.6% (-15.7%; -5.3%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2012,1.014,0.98,1.049,~,stabiel,+1.4% (-2.0%; +4.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2013,0.996,0.956,1.037,~,stabiel,-0.4% (-4.4%; +3.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2014,0.986,0.945,1.029,~,stabiel,-1.4% (-5.5%; +2.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2015,0.984,0.941,1.028,?-,mogelijke afname,-1.6% (-5.9%; +2.8%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2016,0.964,0.921,1.009,?-,mogelijke afname,-3.6% (-7.9%; +0.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2017,0.944,0.9,0.99,-,afname,-5.6% (-10.0%; -1.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2018,0.931,0.886,0.977,-,afname,-6.95% (-11.39%; -2.29%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2019,0.921,0.876,0.969,-,afname,-7.87% (-12.42%; -3.10%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2020,0.89,0.843,0.939,--,sterke afname,-11.03% (-15.72%; -6.10%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2011,2021,0.868,0.819,0.921,--,sterke afname,-13.2% (-18.1%; -7.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2013,0.982,0.949,1.016,~,stabiel,-1.8% (-5.1%; +1.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2014,0.973,0.935,1.012,?-,mogelijke afname,-2.7% (-6.5%; +1.2%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2015,0.97,0.931,1.012,?-,mogelijke afname,-3.0% (-6.9%; +1.2%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2016,0.951,0.91,0.994,-,afname,-4.9% (-9.0%; -0.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2017,0.931,0.889,0.975,-,afname,-6.91% (-11.09%; -2.54%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2018,0.918,0.875,0.963,-,afname,-8.22% (-12.50%; -3.75%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2019,0.909,0.864,0.955,-,afname,-9.14% (-13.57%; -4.50%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2020,0.877,0.832,0.926,--,sterke afname,-12.26% (-16.84%; -7.42%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2012,2021,0.856,0.808,0.907,--,sterke afname,-14.36% (-19.16%; -9.27%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2014,0.991,0.958,1.025,~,stabiel,-0.9% (-4.2%; +2.5%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2015,0.988,0.949,1.029,~,stabiel,-1.2% (-5.1%; +2.9%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2016,0.968,0.927,1.011,?-,mogelijke afname,-3.2% (-7.3%; +1.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2017,0.948,0.905,0.993,-,afname,-5.2% (-9.5%; -0.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2018,0.935,0.89,0.981,-,afname,-6.54% (-11.00%; -1.86%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2019,0.925,0.88,0.973,-,afname,-7.48% (-12.03%; -2.68%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2020,0.894,0.846,0.944,--,sterke afname,-10.65% (-15.43%; -5.60%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2013,2021,0.872,0.822,0.926,--,sterke afname,-12.8% (-17.8%; -7.4%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2015,0.997,0.964,1.032,~,stabiel,-0.3% (-3.6%; +3.2%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2016,0.977,0.938,1.018,?-,mogelijke afname,-2.3% (-6.2%; +1.8%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2017,0.957,0.916,1,-,afname,-4.3% (-8.4%; -0.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2018,0.943,0.9,0.989,-,afname,-5.7% (-10.0%; -1.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2019,0.934,0.889,0.981,-,afname,-6.61% (-11.14%; -1.85%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2020,0.902,0.855,0.951,-,afname,-9.81% (-14.48%; -4.90%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2014,2021,0.88,0.831,0.932,--,sterke afname,-12.0% (-16.9%; -6.8%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2016,0.98,0.946,1.015,~,stabiel,-2.0% (-5.4%; +1.5%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2017,0.959,0.92,1.001,?-,mogelijke afname,-4.1% (-8.0%; +0.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2018,0.946,0.904,0.99,-,afname,-5.4% (-9.6%; -1.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2019,0.936,0.892,0.983,-,afname,-6.36% (-10.79%; -1.71%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2020,0.904,0.858,0.953,-,afname,-9.58% (-14.20%; -4.71%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2015,2021,0.883,0.834,0.934,--,sterke afname,-11.7% (-16.6%; -6.6%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2016,2017,0.979,0.946,1.014,~,stabiel,-2.1% (-5.4%; +1.4%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2016,2018,0.965,0.925,1.007,?-,mogelijke afname,-3.5% (-7.5%; +0.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2016,2019,0.956,0.912,1.001,?-,mogelijke afname,-4.4% (-8.8%; +0.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2016,2020,0.923,0.877,0.972,-,afname,-7.72% (-12.35%; -2.84%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2016,2021,0.901,0.852,0.953,-,afname,-9.9% (-14.8%; -4.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2017,2018,0.986,0.952,1.021,~,stabiel,-1.4% (-4.8%; +2.1%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2017,2019,0.976,0.934,1.02,?-,mogelijke afname,-2.4% (-6.6%; +2.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2017,2020,0.943,0.897,0.99,-,afname,-5.75% (-10.26%; -1.00%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2017,2021,0.92,0.871,0.971,-,afname,-8.00% (-12.86%; -2.88%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2018,2019,0.99,0.955,1.027,~,stabiel,-1.0% (-4.5%; +2.7%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2018,2020,0.956,0.914,1,?-,mogelijke afname,-4.4% (-8.6%; +0.0%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2018,2021,0.933,0.887,0.982,-,afname,-6.68% (-11.33%; -1.78%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2019,2020,0.966,0.93,1.003,?-,mogelijke afname,-3.4% (-7.0%; +0.3%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2019,2021,0.943,0.899,0.989,-,afname,-5.74% (-10.15%; -1.11%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Bos,jaarlijks,2020,2021,0.976,0.94,1.014,?-,mogelijke afname,-2.4% (-6.0%; +1.4%),065435d795c0670ce5039ac3e5256f0191ff158c,c00b31dd245d39debafeb8980402a9cf40c30637
Generalist,driejaarlijks,2007,2010,1.04,1.024,1.057,+~,matige toename,+4.0% (+2.4%; +5.7%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2007,2013,1.018,1.001,1.036,+~,matige toename,+1.8% (+0.1%; +3.6%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2007,2016,0.99,0.973,1.007,~,stabiel,-1.0% (-2.7%; +0.7%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2007,2019,0.969,0.951,0.988,-~,matige afname,-3.1% (-4.9%; -1.2%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2010,2013,0.979,0.964,0.995,-~,matige afname,-2.1% (-3.6%; -0.5%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2010,2016,0.952,0.936,0.968,-,afname,-4.8% (-6.4%; -3.2%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2010,2019,0.932,0.915,0.949,-,afname,-6.8% (-8.5%; -5.1%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2013,2016,0.972,0.957,0.987,-~,matige afname,-2.8% (-4.3%; -1.3%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2013,2019,0.952,0.935,0.969,-,afname,-4.8% (-6.5%; -3.1%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,driejaarlijks,2016,2019,0.98,0.964,0.995,-~,matige afname,-2.0% (-3.6%; -0.5%),6ade7b159cc06f6bf36a2ec2eabd79b9a221f0f0,d62bae213c5f16b7070b013189132bde3e590681
Generalist,jaarlijks,2007,2008,1.063,1.04,1.086,+,toename,+6.3% (+4.0%; +8.6%),7de2fb5569c605361a4448a1cc8bd0cc8620bf98,6cae4eaa6afcae027052b737f4731a0961903bb0
Generalist,jaarlijks,2007,2009,1.075,1.048,1.102,+,toename,+7.49% (+4.84%; +10.20%),7de2fb5569c605361a4448a1cc8bd0cc8620bf98,6cae4eaa6afcae027052b737f4731a0961903bb0
Generalist,jaarlijks,2007,2010,1.073,1.048,1.099,+,toename,+7.3% (+4.8%; +9.9%),7de2fb5569c605361a4448a1cc8bd0cc8620bf98,6cae4eaa6afcae027052b737f4731a0961903bb0
Generalist,jaarlijks,2007,2011,1.07,1.042,1.1,+,toename,+7.0% (+4.2%; +10.0%),7de2fb5569c605361a4448a1cc8bd0cc8620bf98,6cae4eaa6afcae027052b737f4731a0961903bb0
Generalist,jaarlijks,2007,2012,1.127,1.095,1.159,++,sterke toename,+12.68% (+9.55%; +15.92%),7de2fb5569c605361a4448a1cc8bd0cc8620bf98,6cae4eaa6afcae027052b737f4731a0961903bb0
