soort,frequentie,referentie,naar,schatting,lcl,ucl,klasse,interpretatie,wijziging,analysis,status
Aalscholver,jaarlijks,2010,2017,2.164,1.244,3.766,+,toename,+120% (+20%; +280%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2010,2018,2.36,1.311,4.248,+,toename,+140% (+30%; +320%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2010,2019,2.396,1.343,4.273,++,sterke toename,+140% (+30%; +330%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2010,2020,2.412,1.337,4.349,++,sterke toename,+140% (+30%; +330%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2010,2021,2.445,1.337,4.475,++,sterke toename,+140% (+30%; +350%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2012,1.073,0.795,1.447,?+,mogelijke toename,+7% (-21%; +45%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2013,1.206,0.827,1.759,?+,mogelijke toename,+21% (-17%; +76%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2014,1.168,0.768,1.776,?+,mogelijke toename,+20% (-20%; +80%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2015,1.232,0.786,1.931,?+,mogelijke toename,+20% (-20%; +90%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2016,1.394,0.886,2.192,?+,mogelijke toename,+39% (-11%; +119%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2017,1.869,1.144,3.054,+,toename,+90% (+10%; +210%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2018,2.038,1.203,3.453,+,toename,+100% (+20%; +250%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2019,2.069,1.226,3.492,+,toename,+110% (+20%; +250%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2020,2.083,1.216,3.568,+,toename,+110% (+20%; +260%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2011,2021,2.112,1.212,3.681,+,toename,+110% (+20%; +270%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2013,1.124,0.831,1.522,?+,mogelijke toename,+12% (-17%; +52%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2014,1.089,0.744,1.595,?,onduidelijk,+9% (-26%; +60%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2015,1.149,0.751,1.759,?+,mogelijke toename,+10% (-20%; +80%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2016,1.3,0.839,2.012,?+,mogelijke toename,+30% (-16%; +101%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2017,1.743,1.081,2.809,+,toename,+74% (+8%; +181%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2018,1.9,1.137,3.177,+,toename,+90% (+10%; +220%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2019,1.929,1.157,3.217,+,toename,+90% (+20%; +220%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2020,1.942,1.145,3.294,+,toename,+90% (+10%; +230%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2012,2021,1.969,1.139,3.404,+,toename,+100% (+10%; +240%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2014,0.969,0.711,1.32,?-,mogelijke afname,-3% (-29%; +32%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2015,1.022,0.692,1.509,?,onduidelijk,+2% (-31%; +51%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2016,1.156,0.767,1.741,?+,mogelijke toename,+16% (-23%; +74%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2017,1.55,1.007,2.387,+,toename,+55% (+1%; +139%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2018,1.69,1.056,2.706,+,toename,+69% (+6%; +171%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2019,1.716,1.071,2.75,+,toename,+72% (+7%; +175%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2020,1.728,1.053,2.834,+,toename,+73% (+5%; +183%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2013,2021,1.752,1.044,2.94,+,toename,+75% (+4%; +194%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2015,1.055,0.783,1.421,?+,mogelijke toename,+5% (-22%; +42%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2016,1.193,0.827,1.72,?+,mogelijke toename,+19% (-17%; +72%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2017,1.6,1.022,2.505,+,toename,+60% (+2%; +151%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2018,1.745,1.062,2.867,+,toename,+74% (+6%; +187%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2019,1.771,1.077,2.913,+,toename,+77% (+8%; +191%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2020,1.783,1.064,2.989,+,toename,+78% (+6%; +199%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2014,2021,1.808,1.056,3.096,+,toename,+80% (+10%; +210%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2016,1.131,0.84,1.522,?+,mogelijke toename,+13% (-16%; +52%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2017,1.517,0.985,2.335,?+,mogelijke toename,+52% (-1%; +134%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2018,1.654,1.014,2.697,+,toename,+65% (+1%; +170%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2019,1.679,1.026,2.749,+,toename,+68% (+3%; +175%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2020,1.69,1.01,2.83,+,toename,+69% (+1%; +183%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2015,2021,1.714,1,2.938,?+,mogelijke toename,+71% (-0%; +194%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2016,2017,1.341,0.949,1.894,?+,mogelijke toename,+34% (-5%; +89%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2016,2018,1.462,0.952,2.245,?+,mogelijke toename,+46% (-5%; +125%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2016,2019,1.485,0.954,2.311,?+,mogelijke toename,+48% (-5%; +131%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2016,2020,1.495,0.931,2.398,?+,mogelijke toename,+49% (-7%; +140%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2016,2021,1.515,0.917,2.503,?+,mogelijke toename,+52% (-8%; +150%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2017,2018,1.09,0.815,1.46,?+,mogelijke toename,+9% (-19%; +46%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2017,2019,1.107,0.775,1.582,?+,mogelijke toename,+11% (-23%; +58%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2017,2020,1.114,0.746,1.665,?,onduidelijk,+11% (-25%; +67%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2017,2021,1.13,0.728,1.754,?,onduidelijk,+10% (-30%; +80%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2018,2019,1.015,0.757,1.361,?+,mogelijke toename,+2% (-24%; +36%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2018,2020,1.022,0.703,1.486,?,onduidelijk,+2% (-30%; +49%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2018,2021,1.036,0.68,1.58,?,onduidelijk,+4% (-32%; +58%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2019,2020,1.007,0.747,1.357,?,onduidelijk,+1% (-25%; +36%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2019,2021,1.021,0.695,1.5,?,onduidelijk,+2% (-31%; +50%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Aalscholver,jaarlijks,2020,2021,1.014,0.747,1.377,?,onduidelijk,+1% (-25%; +38%),289fd501760fb9f46ae2f794b655003c383d52fd,ca33c1a741ed83782dde2514391e19d18f208380
Bergeend,driejaarlijks,2007,2010,1.123,0.945,1.335,?+,mogelijke toename,+12% (-6%; +34%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2007,2013,1.155,0.961,1.388,?+,mogelijke toename,+16% (-4%; +39%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2007,2016,1.223,1.023,1.462,+,toename,+22% (+2%; +46%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2007,2019,1.37,1.14,1.646,+,toename,+37% (+14%; +65%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2010,2013,1.028,0.868,1.219,~,stabiel,+3% (-13%; +22%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2010,2016,1.089,0.912,1.301,~,stabiel,+9% (-9%; +30%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2010,2019,1.219,1.019,1.459,+,toename,+22% (+2%; +46%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2013,2016,1.059,0.9,1.246,~,stabiel,+6% (-10%; +25%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2013,2019,1.186,0.995,1.413,?+,mogelijke toename,+19% (-0%; +41%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,driejaarlijks,2016,2019,1.12,0.962,1.304,~,stabiel,+12% (-4%; +30%),66d1b3ec20bbb96143b80c1a92b4a984676e04a0,d2eb569d111f826c12796b39792c14c995ad8085
Bergeend,jaarlijks,2007,2008,0.829,0.649,1.059,?-,mogelijke afname,-17% (-35%; +6%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2009,0.833,0.624,1.113,?-,mogelijke afname,-17% (-38%; +11%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2010,0.972,0.747,1.266,?-,mogelijke afname,-3% (-25%; +27%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2011,1.032,0.775,1.375,?+,mogelijke toename,+3% (-23%; +37%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2012,0.923,0.686,1.243,?-,mogelijke afname,-8% (-31%; +24%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2013,1.04,0.796,1.359,?+,mogelijke toename,+4% (-20%; +36%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2014,0.958,0.716,1.281,?-,mogelijke afname,-4% (-28%; +28%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2015,0.873,0.638,1.196,?-,mogelijke afname,-13% (-36%; +20%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2016,0.935,0.703,1.245,?-,mogelijke afname,-6% (-30%; +24%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2007,2017,1.05,0.792,1.392,?+,mogelijke toename,+5% (-21%; +39%),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
