soort,frequentie,jaar,schatting,lcl,ucl,tekst,analysis,status
Bergeend,jaarlijks,2009,1.56,1.242,1.961,1.560 (1.242; 1.961),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2010,1.82,1.486,2.23,1.82 (1.49; 2.23),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2011,1.933,1.542,2.422,1.93 (1.54; 2.42),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2012,1.729,1.385,2.159,1.73 (1.39; 2.16),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2013,1.947,1.597,2.375,1.95 (1.60; 2.37),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2014,1.794,1.448,2.222,1.79 (1.45; 2.22),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2015,1.635,1.294,2.065,1.63 (1.29; 2.07),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2016,1.752,1.422,2.159,1.75 (1.42; 2.16),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2017,1.966,1.598,2.42,1.97 (1.60; 2.42),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2018,2.02,1.646,2.478,2.02 (1.65; 2.48),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2019,2.102,1.725,2.563,2.10 (1.72; 2.56),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2020,2.212,1.8,2.717,2.21 (1.80; 2.72),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Bergeend,jaarlijks,2021,2.324,1.88,2.872,2.32 (1.88; 2.87),31d644a6298a2e1c19df0acebd0879f155479f92,a064e51e79c72d2543e9fa2321e20faf5ec4260b
Blauwborst,driejaarlijks,2007,0.228,0.185,0.28,0.228 (0.185; 0.280),7697cb9bea71952b41be05e7332c6fe27648e9ab,c0a5f04fdf0e6389b61f7ab1886c73cd20405bf6
Blauwborst,driejaarlijks,2010,0.289,0.239,0.349,0.29 (0.24; 0.35),7697cb9bea71952b41be05e7332c6fe27648e9ab,c0a5f04fdf0e6389b61f7ab1886c73cd20405bf6
Blauwborst,driejaarlijks,2013,0.33,0.275,0.396,0.33 (0.27; 0.40),7697cb9bea71952b41be05e7332c6fe27648e9ab,c0a5f04fdf0e6389b61f7ab1886c73cd20405bf6
Blauwborst,driejaarlijks,2016,0.254,0.209,0.308,0.254 (0.209; 0.308),7697cb9bea71952b41be05e7332c6fe27648e9ab,c0a5f04fdf0e6389b61f7ab1886c73cd20405bf6
Blauwborst,driejaarlijks,2019,0.289,0.239,0.351,0.29 (0.24; 0.35),7697cb9bea71952b41be05e7332c6fe27648e9ab,c0a5f04fdf0e6389b61f7ab1886c73cd20405bf6
Blauwborst,jaarlijks,2007,0.205,0.155,0.27,0.20 (0.16; 0.27),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2008,0.22,0.168,0.288,0.22 (0.17; 0.29),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2009,0.237,0.179,0.315,0.24 (0.18; 0.32),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2010,0.26,0.206,0.33,0.26 (0.21; 0.33),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2011,0.268,0.203,0.354,0.27 (0.20; 0.35),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2012,0.324,0.248,0.423,0.32 (0.25; 0.42),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2013,0.282,0.219,0.362,0.28 (0.22; 0.36),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2014,0.406,0.315,0.522,0.41 (0.32; 0.52),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2015,0.338,0.267,0.429,0.34 (0.27; 0.43),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2016,0.273,0.214,0.348,0.27 (0.21; 0.35),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2017,0.215,0.163,0.284,0.21 (0.16; 0.28),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2018,0.266,0.205,0.345,0.27 (0.20; 0.34),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2019,0.356,0.276,0.458,0.36 (0.28; 0.46),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2020,0.273,0.211,0.353,0.27 (0.21; 0.35),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwborst,jaarlijks,2021,0.212,0.157,0.285,0.21 (0.16; 0.28),0a1e979c3e3d7ac48f7e103284105ddee0cfebf6,fabd8caf47291bb269261ea6a96027a65d11b398
Blauwe reiger,driejaarlijks,2007,0.31,0.245,0.391,0.31 (0.25; 0.39),1d7e07f9d6ee6587be56193fed9cd96387514fac,b122a8d0872f30e027090a9d343a9d98748a71dd
Blauwe reiger,driejaarlijks,2010,0.371,0.298,0.46,0.37 (0.30; 0.46),1d7e07f9d6ee6587be56193fed9cd96387514fac,b122a8d0872f30e027090a9d343a9d98748a71dd
Blauwe reiger,driejaarlijks,2013,0.371,0.3,0.459,0.37 (0.30; 0.46),1d7e07f9d6ee6587be56193fed9cd96387514fac,b122a8d0872f30e027090a9d343a9d98748a71dd
Blauwe reiger,driejaarlijks,2016,0.386,0.313,0.477,0.39 (0.31; 0.48),1d7e07f9d6ee6587be56193fed9cd96387514fac,b122a8d0872f30e027090a9d343a9d98748a71dd
Blauwe reiger,driejaarlijks,2019,0.398,0.318,0.497,0.40 (0.32; 0.50),1d7e07f9d6ee6587be56193fed9cd96387514fac,b122a8d0872f30e027090a9d343a9d98748a71dd
Blauwe reiger,jaarlijks,2007,0.331,0.233,0.47,0.33 (0.23; 0.47),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2008,0.28,0.208,0.376,0.28 (0.21; 0.38),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2009,0.255,0.19,0.344,0.26 (0.19; 0.34),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2010,0.259,0.184,0.366,0.26 (0.18; 0.37),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2011,0.424,0.32,0.563,0.42 (0.32; 0.56),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2012,0.399,0.304,0.523,0.40 (0.30; 0.52),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2013,0.4,0.301,0.53,0.40 (0.30; 0.53),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2014,0.352,0.263,0.472,0.35 (0.26; 0.47),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2015,0.323,0.244,0.429,0.32 (0.24; 0.43),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2016,0.343,0.256,0.461,0.34 (0.26; 0.46),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2017,0.288,0.208,0.4,0.29 (0.21; 0.40),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2018,0.427,0.328,0.556,0.43 (0.33; 0.56),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2019,0.413,0.306,0.557,0.41 (0.31; 0.56),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2020,0.435,0.326,0.58,0.43 (0.33; 0.58),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Blauwe reiger,jaarlijks,2021,0.347,0.257,0.47,0.35 (0.26; 0.47),37c3f20d89e3113d30b51c45e436604efb112f51,98afb6005a3f748ca77fec62f7619e9deffbeac8
Boerenzwaluw,driejaarlijks,2007,1.627,1.462,1.811,1.627 (1.462; 1.811),990a032148eb620848e6df60748397fbeff054f4,704601ceafacd052db84a6ceb18d397b32602f44
Boerenzwaluw,driejaarlijks,2010,1.58,1.418,1.761,1.580 (1.418; 1.761),990a032148eb620848e6df60748397fbeff054f4,704601ceafacd052db84a6ceb18d397b32602f44
Boerenzwaluw,driejaarlijks,2013,1.297,1.16,1.451,1.297 (1.160; 1.451),990a032148eb620848e6df60748397fbeff054f4,704601ceafacd052db84a6ceb18d397b32602f44
Boerenzwaluw,driejaarlijks,2016,1.715,1.545,1.904,1.715 (1.545; 1.904),990a032148eb620848e6df60748397fbeff054f4,704601ceafacd052db84a6ceb18d397b32602f44
Boerenzwaluw,driejaarlijks,2019,1.81,1.625,2.017,1.81 (1.63; 2.02),990a032148eb620848e6df60748397fbeff054f4,704601ceafacd052db84a6ceb18d397b32602f44
Boerenzwaluw,jaarlijks,2007,1.71,1.49,1.962,1.710 (1.490; 1.962),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2008,1.477,1.28,1.703,1.477 (1.280; 1.703),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2009,1.616,1.407,1.856,1.616 (1.407; 1.856),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2010,1.716,1.499,1.966,1.716 (1.499; 1.966),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2011,1.598,1.388,1.84,1.598 (1.388; 1.840),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2012,1.316,1.135,1.525,1.316 (1.135; 1.525),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2013,1.278,1.108,1.473,1.278 (1.108; 1.473),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2014,1.194,1.027,1.387,1.194 (1.027; 1.387),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2015,1.295,1.119,1.498,1.295 (1.119; 1.498),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2016,1.634,1.429,1.87,1.634 (1.429; 1.870),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2017,1.603,1.396,1.841,1.603 (1.396; 1.841),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2018,1.815,1.584,2.08,1.82 (1.58; 2.08),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2019,1.89,1.646,2.172,1.89 (1.65; 2.17),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2020,1.938,1.687,2.228,1.94 (1.69; 2.23),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Boerenzwaluw,jaarlijks,2021,1.531,1.318,1.777,1.531 (1.318; 1.777),da84d077d5a3e02807130aaac6b4072fdc7b842b,74b301264b74462bf9e526b370c5758b906741e4
Bonte vliegenvanger,driejaarlijks,2007,0.293,0.221,0.389,0.29 (0.22; 0.39),0063be7d33a4363e6be8e7cdea88ab1c6c8e67ea,060c421b929fbc2bc6d8b7bb3559c8f2114b054c
Bonte vliegenvanger,driejaarlijks,2010,0.315,0.246,0.405,0.32 (0.25; 0.40),0063be7d33a4363e6be8e7cdea88ab1c6c8e67ea,060c421b929fbc2bc6d8b7bb3559c8f2114b054c
Bonte vliegenvanger,driejaarlijks,2013,0.32,0.25,0.41,0.32 (0.25; 0.41),0063be7d33a4363e6be8e7cdea88ab1c6c8e67ea,060c421b929fbc2bc6d8b7bb3559c8f2114b054c
Bonte vliegenvanger,driejaarlijks,2016,0.341,0.265,0.437,0.34 (0.27; 0.44),0063be7d33a4363e6be8e7cdea88ab1c6c8e67ea,060c421b929fbc2bc6d8b7bb3559c8f2114b054c
Bonte vliegenvanger,driejaarlijks,2019,0.345,0.264,0.45,0.34 (0.26; 0.45),0063be7d33a4363e6be8e7cdea88ab1c6c8e67ea,060c421b929fbc2bc6d8b7bb3559c8f2114b054c
Bonte vliegenvanger,jaarlijks,2007,0.278,0.203,0.381,0.28 (0.20; 0.38),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2008,0.282,0.21,0.379,0.28 (0.21; 0.38),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2009,0.29,0.218,0.385,0.29 (0.22; 0.39),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2010,0.301,0.23,0.393,0.30 (0.23; 0.39),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2011,0.308,0.236,0.402,0.31 (0.24; 0.40),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2012,0.315,0.242,0.411,0.32 (0.24; 0.41),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2013,0.313,0.241,0.408,0.31 (0.24; 0.41),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2014,0.317,0.243,0.413,0.32 (0.24; 0.41),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2015,0.322,0.247,0.42,0.32 (0.25; 0.42),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2016,0.329,0.253,0.427,0.33 (0.25; 0.43),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2017,0.344,0.265,0.447,0.34 (0.27; 0.45),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2018,0.361,0.274,0.475,0.36 (0.27; 0.48),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2019,0.357,0.272,0.47,0.36 (0.27; 0.47),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2020,0.367,0.273,0.493,0.37 (0.27; 0.49),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Bonte vliegenvanger,jaarlijks,2021,0.368,0.269,0.503,0.37 (0.27; 0.50),ddfd1ea912ffea5f6c8874cfdd7a00474e3c828c,f87bed240c9a6b3d3e4fe5669f141978643b6628
Boomklever,driejaarlijks,2007,0.396,0.348,0.45,0.40 (0.35; 0.45),654fb4db262532ba44b4d823b0e8e6962aecdf4c,53b44fb5b01d99e3780f3b580545bd5860afd80f
Boomklever,driejaarlijks,2010,0.452,0.402,0.508,0.45 (0.40; 0.51),654fb4db262532ba44b4d823b0e8e6962aecdf4c,53b44fb5b01d99e3780f3b580545bd5860afd80f
Boomklever,driejaarlijks,2013,0.52,0.463,0.584,0.52 (0.46; 0.58),654fb4db262532ba44b4d823b0e8e6962aecdf4c,53b44fb5b01d99e3780f3b580545bd5860afd80f
Boomklever,driejaarlijks,2016,0.586,0.522,0.658,0.59 (0.52; 0.66),654fb4db262532ba44b4d823b0e8e6962aecdf4c,53b44fb5b01d99e3780f3b580545bd5860afd80f
Boomklever,driejaarlijks,2019,0.578,0.512,0.653,0.58 (0.51; 0.65),654fb4db262532ba44b4d823b0e8e6962aecdf4c,53b44fb5b01d99e3780f3b580545bd5860afd80f
Boomklever,jaarlijks,2007,0.408,0.348,0.479,0.41 (0.35; 0.48),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2008,0.383,0.331,0.442,0.38 (0.33; 0.44),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2009,0.366,0.312,0.43,0.37 (0.31; 0.43),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2010,0.406,0.35,0.471,0.41 (0.35; 0.47),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2011,0.44,0.382,0.506,0.44 (0.38; 0.51),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2012,0.46,0.397,0.534,0.46 (0.40; 0.53),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2013,0.472,0.409,0.545,0.47 (0.41; 0.55),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2014,0.53,0.461,0.609,0.53 (0.46; 0.61),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2015,0.574,0.496,0.666,0.57 (0.50; 0.67),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2016,0.569,0.496,0.653,0.57 (0.50; 0.65),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2017,0.601,0.523,0.69,0.60 (0.52; 0.69),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2018,0.633,0.55,0.729,0.63 (0.55; 0.73),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2019,0.616,0.537,0.705,0.62 (0.54; 0.71),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2020,0.569,0.489,0.662,0.57 (0.49; 0.66),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomklever,jaarlijks,2021,0.589,0.5,0.693,0.59 (0.50; 0.69),ca32f2f604d93fd2c6e4e46acfd742a4a49496aa,40532a27c28e4ba792f942d6d4440409b0153847
Boomkruiper,driejaarlijks,2007,0.24,0.218,0.265,0.240 (0.218; 0.265),b233e78165b451374f1ec4dd52380c40ebd50865,37b0b0166b4a68afed2aed19ed6e5b9d496b1814
Boomkruiper,driejaarlijks,2010,0.263,0.241,0.287,0.263 (0.241; 0.287),b233e78165b451374f1ec4dd52380c40ebd50865,37b0b0166b4a68afed2aed19ed6e5b9d496b1814
